conversation_id,tweet_id,created_at,username,full_text,like_count,retweet_count,reply_count,is_quote_status,user_followers,lang
1.80E+18,1.80E+18,Mon Jun 03 13:55:30 +0000 2024,dos135790,"@jokowi Setiab beban yg di pikul suatu manusia, ada batasan²..
mungkin dia lelah....",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:54:32 +0000 2024,hendry_mufc,@jokowi IKN project gagal nih pasti,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:54:00 +0000 2024,Sebastian_Nugr,"@jokowi Saya rasa kalau cuma masalah gaji aja ga sampe seperti itu, pasti ada masalah lain yg misterius disana... 
Gaji itu cuma alasan...",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:53:00 +0000 2024,suprayitno_r,@Ombahku @jokowi @nahdlatululama @nu_online @KementerianESDM @humasminerba @bahlillahadalia @bkpm Dulu pernah tayang di MNC. Sekarang tayang di mana ya?,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:52:03 +0000 2024,yahya_yuda1,@jokowi mantap,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:51:40 +0000 2024,AriskaPutraS,"@patriotiku @jokowi Iya kasihan Si Fahri @Fahrihamzah sudah hampir setiap ada kesempatan utk menjilat, dia keluarkan jilatan terbaiknya yg sepertinya melebihi jilatan Ngabalin tapi belum kebagian jabatan.",1,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:46:59 +0000 2024,kaila_nisa1,@jokowi mantap,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:46:44 +0000 2024,BakarRotibakar,@jokowi Panik dikit gak ngaruh awokwowk,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:45:44 +0000 2024,WirathaNyoman,"@chandra_siap @jokowi Image nya jadi buruk, bagaimana investor mau datang ?",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:45:10 +0000 2024,keonhornyy,"@KowuLaode341884 @jokowi ini sapa @jokowi @gibran_tweet @kaesangp ???
apa bau busuk akan menyebar??",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:44:39 +0000 2024,MasBolali,"@jokowi Gantiin sama @kaesangp aja pak,indonesia Bakal maju ngalahi USA,klu kluarga bapak semua jdo pemimpin ..!!",6,1,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:43:12 +0000 2024,gngmulyana,@jokowi Wah belum apa apa dah kaya gini. https://t.co/l0YL0HoLaj,8,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:41:41 +0000 2024,TitaMar80993092,@jokowi Emang boleh sekeji ini ... Polisi atau ....🥴🥴🥴 https://t.co/5I3du5kPvS,112,28,16,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:39:01 +0000 2024,keonhornyy,@jokowi NEXT: bulan juli menteri pupr mengundurkan diri,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:37:58 +0000 2024,satrmadangkara,@jokowi Jadi fungsi tapera u ngempanin IKN toh.. 11 bulan kagak digaji parah banget,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:37:02 +0000 2024,AlexiusPambudi,@jokowi https://t.co/LN2FuTJdoq,42,3,0,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 13:34:56 +0000 2024,KapanWin26,@jokowi 🤦🏽‍♂️🤦🏽‍♂️ https://t.co/E5iqxYFyfT,45,16,5,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 13:34:28 +0000 2024,14msh3rl0ck,@jokowi Alasan mengundurkan diri dengan hormat apa?,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:32:49 +0000 2024,satia_nagara,@jokowi Gak usah takut pak kekurangan tenaga propesional masih banyak koq penjilat2 yg ingin duduk dikursi panas  terlepas skala prioritasnya pembangunannya yg urgent atau tdk,7,1,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:32:34 +0000 2024,Suryakembar88,"@jokowi Apapun yang terjadi, inilah alur cerita yang memang mesti terjadi. Tak ada yang bisa mengubah, mengurangi atau menambah. Jalan panjang Republik ini -- meski segala perencanaan dibuat, sgala kritik disampaikan-- namun tak pernah ada yang tahu pasti kemana arahnya...",1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:31:40 +0000 2024,imam_malik,@jokowi Apa gk ada yg bca isi komen nya ya admin nya ke,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:31:39 +0000 2024,ijolnain,"@jokowi Kapan Pak Memberhentikan Pegawai @pln_123 ULP TEBING TINGGI ?? GARDU INDUK sudah Mundur 6 TAHUN dari JANJI, PEMADAMAN 10X LEBIH DALAM SEHARI, SUDAH TERJADI BERTAHUN TAHUN, LAPOR DI PLN MOBILE PERCUMA, LAPORAN PELANGGAN DIBATALKAN OLEH ADMIN, SEGERA PAK TAMBAH PARAH INI PLN",270,39,27,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:29:40 +0000 2024,halo16447,"@jokowi Selama dua periode yang di urus cuma proyek ""BIAR TEKOR ASAL KESOHOR"" (IKN), biar wong cilik sengsara dan negara banyak utang yang penting anak bisa punya kantor yang megah di IKN, Keluarga dan konco-konco bisa senang, sikat kanan sikat kiri yang penting perut kenyang. luar biasa",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:27:41 +0000 2024,ajoraharjo,@jokowi https://t.co/r5tnwA6KaR,0,0,0,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 13:27:23 +0000 2024,todosianipar71,"@mfarhantu @jokowi Pilihanmu sopo mas , gak enek power e🤣",0,0,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:26:45 +0000 2024,todosianipar71,@tiswosolihin6 @jokowi Ahli membantu rakyat mas,0,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:26:01 +0000 2024,todosianipar71,"@36Dpib12339 @jokowi Minta ke presiden mas e, dah 2 tahun diminta payah bupatinya",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:25:55 +0000 2024,nadiels,@jokowi Hidup di hutan itu memang susah pak.... biar saya aja yang menjalani,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:24:04 +0000 2024,_irfnm,@jokowi Bisa ae lu jok,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:23:28 +0000 2024,rithieriii,@jokowi Komennya penuh dgn kritikan  wkwkkw,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:23:24 +0000 2024,nangimas88,@jokowi Tapera menyengsarakan rakyat,1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:19:45 +0000 2024,dillenonly,@nalar_logis @jokowi Setuju beliau sangat jenius di kalangan…….pasti nnti dibuat pabrik pisang goreng untuk diekspor ke luar angkasa😂😂😂😂😂😂,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:19:26 +0000 2024,tomsamaja,@jokowi Selamat Bertugas  yg Menggantikan ...,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:19:09 +0000 2024,MalmsteenEndye,@jokowi Gara2 si darkowi alias @jokowi rakyat jadi nyandu berhutang..,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:19:09 +0000 2024,Mass212223,@jokowi Urus negara makin gak beres...makin gak respek sama anda...kalau mmg berpihak pada rkyat cepat loloskan UU perampasan aset koruptor,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:17:12 +0000 2024,sera_phim01,"@UKumalajaya @jokowi Pdahal pak bambang dan wakilnya org professional dan paham di bidangnya, tp ya ujungnya mngkin ga kuat dgn tekanan dan permintaan dr istana.",1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:17:04 +0000 2024,MalmsteenEndye,@KowuLaode341884 @jokowi Gak ada..sepertinya urat malunya sudah raib..,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:16:42 +0000 2024,keepithink_crab,"@jokowi CEO IKN yg baru harusnya mas Gibran
Secara Gibran mampu menarik investor kelas dunia 

Pangeran Emirate bisa saja ber investasi sperti di Solo",1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:16:41 +0000 2024,BocahNd63584241,@jokowi Alhamdulillah,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:16:36 +0000 2024,RoedsMandoya,@Dedy44169434 @jokowi Iya kaesang ajaaaa.. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:14:45 +0000 2024,MalmsteenEndye,@jokowi Si @kaesangp jadiin kepala otorita di sana wi..wakilnya si janethes...sampe lo beres masa jabatan ikn gk bakalan bisa berjalan..apalagi selesai..ikn akan jadi mega proyek mangkrak..,31,1,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:14:11 +0000 2024,solo_asli2000,"@Yopiluthfi2 @jokowi Kalo asli solo pasti dah RUMONGSO dgn komen2 nitizen distiap postingannya.. 
Gak tau kalo mang ga tau malu, asli solo blg moto PICEXZ, kuping BUDHEXZ, rai GEDHEXZ",5,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:12:08 +0000 2024,inzhapt_76,@jokowi Ini yang jadi pertanyaan... https://t.co/6QTLp7vMH4,4,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:09:42 +0000 2024,DjogdjaKembali,"@jokowi Rawe-rawe rantas... malang-malang putung...
Nyambut gawe kudu mrantasi...
Jer basuki ing tembe mburi...",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:08:05 +0000 2024,KowuLaode341884,@jokowi Benarkah video ini ada yang bisa jawab? https://t.co/iP0YhtLJBF,194,34,23,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:07:43 +0000 2024,saferiusedor,@jokowi Proyek abal‐abal penghamburan uang rakyat...,2,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:04:42 +0000 2024,Yopiluthfi2,@jokowi Komentar nya miring semua.kok nggak mau intropeksi ya.padahal nggak lama lagi akan purna.ahhh semoga hal ini yg akan menggiring nya nanti kepenjara,69,1,7,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:03:58 +0000 2024,yudikuncoro505,@jokowi Jarene gak bayaran pirang pirang ulan Dhe? Opo jatah gajine katut di gae mbansos wingi Dhe?,4,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:02:39 +0000 2024,36Dpib12339,"@LantjarDjayaa @jokowi Di ikn satu ikat bayam 5 ribu di Jogja tinggal metik di kebun rumah, beras di Jogja 12 ribu per kilogram di ikn bisa 25 ribu per kilogram",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 13:00:06 +0000 2024,36Dpib12339,@LantjarDjayaa @jokowi Ya ampun biaya hidup di ikn 2x biaya hidup di jakarta,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:59:38 +0000 2024,areksbye,@jokowi Romusha jaman now by raja kodok 😍😍 lanjutkan !!,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:59:38 +0000 2024,muhyidin73,"@jokowi Salam sehat selalu pak,",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:59:19 +0000 2024,EffendiRistriy1,@NikolaDiredja3 @jokowi Ya robbal ngalamin 🙏 https://t.co/DnlH6s9vMw,1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:59:10 +0000 2024,nalar_logis,"@jokowi Kalau boleh usul, sebagai kepala Otorita IKN pengganti pak Bambang baiknya pak Ridwan Kamil pak

Beliau sangat familiar dengan pembangunan urban yang modern berwawasan hijau dengan kreativitas yg unggul

Kemampuan manajerial beliau pun tidak kaleng kaleng",3,0,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:58:53 +0000 2024,samhugget,"@36Dpib12339 @jokowi Ada di berita lain katanya si sudah, kerja 11 bulan baru dibayar. Padahal itu Ketua otorita nya, nggak kebayang yang level dibawahnya mungkin pd nggak speak up",0,0,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:58:42 +0000 2024,janisari9,@jokowi makan tuh,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:57:49 +0000 2024,NikolaDiredja3,@EffendiRistriy1 @jokowi Aamiin Yra🙏,1,0,1,0,0,fi
1.80E+18,1.80E+18,Mon Jun 03 12:57:38 +0000 2024,KowuLaode341884,@jokowi Adakah yang tau pernah melihat urat malu orang ini kalau ada minta di mana letak urat malunya,3,0,3,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:57:32 +0000 2024,mukidioon3,@jokowi Candi hambalang ke 2,7,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:57:23 +0000 2024,Duren___,"@Riendra41213 @jokowi Tiap hari dpt keluhan staf...
Sambil beri wejangan ""Sabar!!""",11,0,3,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:53:09 +0000 2024,tiswosolihin6,@todosianipar71 @jokowi Memang ahlinya klo ngurus goot?,3,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:52:14 +0000 2024,ArdiHendardi,@jokowi Sakarepmu cuuuk kowe sing berkuasa,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:51:23 +0000 2024,tiswosolihin6,"@EffendiRistriy1 @jokowi @NikolaDiredja3 Selamat berkantor di hutan pak,semoga betah.",3,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:50:21 +0000 2024,36Dpib12339,"@5lamate @jokowi Ya Allah pak @jokowi  beban akiratmu berat pak Jokowi, selama 11 bln harus ngutang utk biaya hidup di ikn",5,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:50:01 +0000 2024,13_muis,@jokowi Kira² masih ada malu g ya pak? Heran aku,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:49:12 +0000 2024,tiswosolihin6,@jokowi Udah tau bobroknya dan mo seperti apa kedepannya lebih baik Mundur terhormat.,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:49:06 +0000 2024,jadigmnmksdnya,@jokowi katanya telat gajian sampe 11 bulan ya Pak Owi? saya sih kalo di posisi begitu juga resign,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:48:03 +0000 2024,36Dpib12339,@LantjarDjayaa @jokowi Apa lagi biaya hidup di ikn 2x lipat hidup di jakarta,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:47:41 +0000 2024,Anoaiz,"@jokowi Wi...wi...sok kuat banget lu,tetap https://t.co/iWBHT0pg9s mau tau akhir dari tingkah yg lu tanam selama ini.Hukum KARMA pasti ada.Contoh @SBYudhoyono skrg bisanya hanya jd penjilat.",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:47:21 +0000 2024,01Tmd,"@jokowi Loh kenapa pak...? Kan belum selesai 
Hemm...ada apa ya..?",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:47:12 +0000 2024,36Dpib12339,@LantjarDjayaa @jokowi Jika benar 11 bulan tidak di gaji sangat terlalu anak istrinya biaya hidup sehari-hari dari mana biaya pendidikan anaknya dll.,0,0,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:47:05 +0000 2024,O_Concept002,"@jokowi pak tapera ga jadi kan ya
.oke",1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:46:48 +0000 2024,roymz_13,@jokowi masa depan suram.,2,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:44:49 +0000 2024,36Dpib12339,@rimacahaya661 @jokowi Kepala ikn punya gaji dan tunjangan operasional yang di siapkan menteri keuangan,1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:43:16 +0000 2024,2019Ngaciro,@jokowi Angkat om @ridwankamil sebagai ketua dan si @ajengcute16__ jadi wakilnya,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:43:11 +0000 2024,36Dpib12339,@rimacahaya661 @jokowi Yang bener nyaris 1 tahun tidak di gaji ya ampun masak sampai begitu ? Kalau karyawan staf mungkin level kepala ikn tidak di gaji 1 tahun rasanya tidak mungkin,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:40:59 +0000 2024,bryan_chung09,"@jokowi Pak , titip pesen, meski uda berhenti, TLG GAJINYA  DI  BYR FULL... 🙏🙏🙏 KL BS SM BUNGANYA 🥰 krn 11 bln waktu yg  lama, produksi anak aja cm butuh  9 bln.",22,1,3,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:40:52 +0000 2024,budeemy,@jokowi Takut banyak potongan jd mengundurkan diri😅,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:40:18 +0000 2024,36Dpib12339,@todosianipar71 @jokowi Langsung ke bupatimu Mase,1,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:40:16 +0000 2024,aryo_fitra21259,@jokowi Asal jgn pengunduran dirinya ada kaitan dgn kasus yg lgi marak ini ya 😁,1,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:39:16 +0000 2024,antx81,@todosianipar71 @jokowi Desa ya? Kedes nya kemana? Trus ada jg dana desa🤔,2,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:38:19 +0000 2024,36Dpib12339,"@jokowi Mengelola diri sendiri dgn baik gambaran bisa mengelola lainnya dgn baik, menjaga sikap terbaik dan menata diri sebaik mungkin awal suksesnya karir",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:37:23 +0000 2024,HeryCahyadi16,"@jokowi Keluar dari omah londo, kacung https://t.co/kQCOAmvasA",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:37:06 +0000 2024,Susanto38283470,@jokowi Yg waras pasti mundur 😀 daripada jadi korban,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:36:44 +0000 2024,Thomass90392754,"@jokowi Bapak bisa aja, godaannya memikat. Sengaja dikosongin buat PDIP ya pak??",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:36:33 +0000 2024,alin_raihani,@jokowi Saya berani bertaruh IKN pasti sepi.. kemudian akan jd kota hantu..emang gampang bikin kota baru apalgi modal gak punya,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:35:56 +0000 2024,36Dpib12339,@jokowi Harus menguasai juga diplomatik  dan hubungan luar negeri mempunyai relasi bisnis luar negeri di utamakan,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:35:55 +0000 2024,alman_polino,@jokowi Surend gak tu,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:34:04 +0000 2024,36Dpib12339,@jokowi Pemimpin ikn tugas pokok mendatangkan investor ke ikn jika sukses otomatis tugas lainnya lebih mudah artinya petugas ikn harus menguasai seluk beluk investasi dan segala problematika investasi,0,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:33:44 +0000 2024,GybrantR53927,"@jokowi Contoh pejabat publik miskin,tapi mau segala dibikin.
Dia lengser meninggalkan hutang yg lebih besar dari presiden2 sebelumnya.Dia mah enak,dikasih rumah dr negara,ada uang pensiun dan anaknya jadi cawapres.",3,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:33:01 +0000 2024,todosianipar71,"@jokowi Kpd presiden RI Bpk Hj Ir. Joko Widodo yg kami pilih 2 periode,sy mhn bantuannya utk mengadakan saluran parit di jln raya Tj selamat dusun IB Desa Tj Selamat Sunggal  Kab.Deli Serdang Sumut,agar mendapat perhatian,karena setiap musim hujan banjir.Kendala tdk ada saluran parit🙏",16,0,22,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:32:07 +0000 2024,samhugget,@jokowi SUDAH DIBAYAR BELUM TUH GAJINYA 11 BULAN?,0,1,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:31:17 +0000 2024,AlYippies,@jokowi Rakyat tidak bisa dipaksa #TolakTapera,0,1,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:30:56 +0000 2024,36Dpib12339,@jokowi Potong rambut paling lama 15 menit selesai,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:30:35 +0000 2024,saef_sumarno,@jokowi Kasian kerja berbulan bulan ga digaji. Pdhl tugas negara.,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:29:52 +0000 2024,36Dpib12339,@jokowi Beda jaman Mbah Harto dulu semua pejabat negara rambutnya terawat,3,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:29:50 +0000 2024,temeninvest,"@jokowi kok bisa kompakan resign, gimana ni @hrdbacot",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:29:10 +0000 2024,daffdav,@jokowi Rumor gaji kepala IKN saja telat kok mau wacanakan Tapera sudahlah pak  stop itu program IKN  belum waktunya  toh masih banyak program yg lebih bermanfaat untuk rakyat banyak,3,1,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:28:06 +0000 2024,36Dpib12339,@jokowi Para pejabat kon potong rambut tidak rapi acak2 kan hanya menyempatkan waktu cukur rambut masak tidak ada waktu ?,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:28:02 +0000 2024,SunGoKhonk,"@jokowi Musnah sudah harapanku terhadapmu pak. Tesla ngacir, sekarang gogle ngacir jg",8,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:27:30 +0000 2024,Jin_KohXi,"@Duren___ @jokowi Makanya gencer maksa tapera, fiskal keuangan uda jeblok kok",20,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:27:06 +0000 2024,Dedy44169434,@jokowi Kaesang aja lah jadikan Ketua ororita.. pasti mampu lah kan hebat kaya kakaknya… Bravo Kaesang !!,3,1,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:26:44 +0000 2024,thisisreeno,@jokowi ✨,0,0,0,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 12:24:40 +0000 2024,pttimothys,"@jokowi salah pilih org lemah, emang terbukti secara akademik title dosen dan prof, kurang cocok utk urus negara yg butuh action cepat, berani, nekat. kbnykan teori, rapat dan pertimbangan utk membuat ini itu sempurna yg ada malah jd mandet.",0,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:24:26 +0000 2024,JumadiJ43826783,@jokowi https://t.co/xX2oMgYpTV,15,1,2,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 12:24:07 +0000 2024,5lamate,"@UKumalajaya @jokowi Tenang, tenang
Asal Tapera jalan
Semua bakal lancar",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:23:11 +0000 2024,5lamate,@Duren___ @jokowi TAPERA solusinya,3,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:22:51 +0000 2024,5lamate,"@jokowi Tapera jadi solusi ???
🤔 https://t.co/JkYLy1ZVJV",97,8,3,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:22:19 +0000 2024,wong_soragan,@jokowi mumet pak,0,0,0,0,0,nl
1.80E+18,1.80E+18,Mon Jun 03 12:21:42 +0000 2024,Duren___,"@jokowi Ga gajian 11 bulan...
Pegawai yg rencana ditempatkan disana, mikir pastinya ya??",238,17,20,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:21:28 +0000 2024,fikri_ink,@jokowi Anjir rambutnya lepek @RajaJuliAntoni,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:19:56 +0000 2024,liliswd_,@jokowi Mumet ndas e....🤣🤣🤣,0,0,0,0,0,et
1.80E+18,1.80E+18,Mon Jun 03 12:19:41 +0000 2024,Dewi56692290,@jokowi https://t.co/OroFfKGikN,1,1,0,0,0,qme
1.80E+18,1.80E+18,Mon Jun 03 12:18:48 +0000 2024,marwahnegeri,@jokowi Bisa bisanya mengundurkan diri,1,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:18:41 +0000 2024,titalkamkawan,@jokowi Mengundurkan diri ataw disuruh mundur . . .?? Mudah2an kwalltas bangunan IKÑ prima,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:18:37 +0000 2024,GreatMister2023,@jokowi Jadi upacara bendera 17 Agustus di ikn ga pak,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:18:15 +0000 2024,PuangRahmang,"@jokowi Kenapa mrk dua orang tuh mengundurkan diri wiii…, target ndak tercapai apa uangnya yang ndak ada wiii ?????",7,0,1,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:17:42 +0000 2024,dadiriadi1,@jokowi Mimpi indah,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:16:01 +0000 2024,setopankahiji,"@jokowi Jd yg bener yg mana nih, Mengundurkan diri ato diberhentikan dng hormat?",0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:14:39 +0000 2024,patriotiku,@jokowi Usul digantikan fahri ketua ahy wakilnya......,2,0,2,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:13:46 +0000 2024,DRukhiyat,@jokowi Mulai Pada Mundur Teratur.. 🤔,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:13:03 +0000 2024,ArifSudraj50459,@jokowi Menjelang akhir kekuasaan bukan nya tenang ini malah makin kusut nya karna kebijakan yang asal2an,18,0,6,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:12:04 +0000 2024,Panembahan_alit,"@jokowi kirain VISI BERSAMA nya rakyat Indonesia pak, asal jangan jadi BEBAN BERSAMA rakyat Indonesia aja pak,kita2  tau faktanya IKN itu gak urgent2 banget",4,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:11:22 +0000 2024,BagusBagle70435,@jokowi Wkwkwkwk,0,0,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:09:08 +0000 2024,HamdaanLW825Ky,"@jokowi Aslinya mengundurkan diri kok dibahasakan pemberhentian dg hormat.
Pak @prabowo sj aras2en nglanjutin",35,2,5,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:09:05 +0000 2024,DMSvoice,"@junoherpito @jokowi @RajaJuliAntoni Jangan lupa juga kalo UUD '45 pun telah menjamin hak-hak istimewa, yang dimiliki oleh daerah tertentu di Indonesia (Daerah Istimewa/Khusus).

Tidak bisa kemudian hak satu golongan mengesampingkan hak golongan lain.

Intinya, dimana bumi dipijak disitulah langit dijunjung.",32,2,0,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:07:42 +0000 2024,TitaMar80993092,@jokowi Polisi kita bisa g pak kira2 😂😂 makannya kita betah di luar Krn lebih di hargai https://t.co/Ly4Ug0EnNW,32,2,5,0,0,in
1.80E+18,1.80E+18,Mon Jun 03 12:07:18 +0000 2024,mairaranjani1,@jokowi support terus,0,0,0,0,0,in
